Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,ODPCategories,ODPCategories_Keywords
Wards 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wards-2017,https://open-data-perth-kinross.hub.arcgis.com/datasets/a629c31e3a254d2d9f48c31d7bb08899_23.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,election;electoral,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Ward boundaries from 2017 onwards extracted from the OS Boundary Line product. The Perth and Kinross (Electoral Arrangements) Order 2016 was laid before the Scottish Parliament on 14th September 2016 and came into force on 30th September 2016. The Order applies only for the purposes of an election to be held on or after 4th May 2017. </span><span>T</span><span>his data </span><span>also includes</span><span> the changes made at Keltybridge etc in Feb 2018.</span></p></div>,ckan API,,Council and Government;Elections / Politics;Planning and Development,"{'Council and Government': ['boundaries'], 'Elections / Politics': ['election', 'electoral'], 'Planning and Development': ['boundaries']}"
Wards 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wards-2017,https://open-data-perth-kinross.hub.arcgis.com/datasets/a629c31e3a254d2d9f48c31d7bb08899_23.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,election;electoral,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Ward boundaries from 2017 onwards extracted from the OS Boundary Line product. The Perth and Kinross (Electoral Arrangements) Order 2016 was laid before the Scottish Parliament on 14th September 2016 and came into force on 30th September 2016. The Order applies only for the purposes of an election to be held on or after 4th May 2017. </span><span>T</span><span>his data </span><span>also includes</span><span> the changes made at Keltybridge etc in Feb 2018.</span></p></div>,ckan API,,Council and Government;Elections / Politics;Planning and Development,"{'Council and Government': ['boundaries'], 'Elections / Politics': ['election', 'electoral'], 'Planning and Development': ['boundaries']}"
Wards 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wards-2017,https://open-data-perth-kinross.hub.arcgis.com/datasets/a629c31e3a254d2d9f48c31d7bb08899_23.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,election;electoral,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Ward boundaries from 2017 onwards extracted from the OS Boundary Line product. The Perth and Kinross (Electoral Arrangements) Order 2016 was laid before the Scottish Parliament on 14th September 2016 and came into force on 30th September 2016. The Order applies only for the purposes of an election to be held on or after 4th May 2017. </span><span>T</span><span>his data </span><span>also includes</span><span> the changes made at Keltybridge etc in Feb 2018.</span></p></div>,ckan API,,Council and Government;Elections / Politics;Planning and Development,"{'Council and Government': ['boundaries'], 'Elections / Politics': ['election', 'electoral'], 'Planning and Development': ['boundaries']}"
Wind Turbines,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wind-turbines,https://open-data-perth-kinross.hub.arcgis.com/maps/b24652d56a7b4cca860bda2d138f6b63_27,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41479,B,HTML,,turbines;wind;wind farms,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Planning applications for wind turbines with relevant planning application information. PLEASE NOTE that the same site can have more than one planning application related to it.</span></p></div>,ckan API,,Planning and Development,{'Planning and Development': ['planning']}
Wind Turbines,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wind-turbines,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Wind_Turbines/FeatureServer/27,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,21468,B,ARCGIS GEOSERVICE,,turbines;wind;wind farms,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Planning applications for wind turbines with relevant planning application information. PLEASE NOTE that the same site can have more than one planning application related to it.</span></p></div>,ckan API,,Planning and Development,{'Planning and Development': ['planning']}
Wind Turbines,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wind-turbines,https://open-data-perth-kinross.hub.arcgis.com/datasets/b24652d56a7b4cca860bda2d138f6b63_27.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,turbines;wind;wind farms,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Planning applications for wind turbines with relevant planning application information. PLEASE NOTE that the same site can have more than one planning application related to it.</span></p></div>,ckan API,,Planning and Development,{'Planning and Development': ['planning']}
Wind Turbines,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wind-turbines,https://open-data-perth-kinross.hub.arcgis.com/datasets/b24652d56a7b4cca860bda2d138f6b63_27.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,turbines;wind;wind farms,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Planning applications for wind turbines with relevant planning application information. PLEASE NOTE that the same site can have more than one planning application related to it.</span></p></div>,ckan API,,Planning and Development,{'Planning and Development': ['planning']}
Wind Turbines,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wind-turbines,https://open-data-perth-kinross.hub.arcgis.com/datasets/b24652d56a7b4cca860bda2d138f6b63_27.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,turbines;wind;wind farms,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Planning applications for wind turbines with relevant planning application information. PLEASE NOTE that the same site can have more than one planning application related to it.</span></p></div>,ckan API,,Planning and Development,{'Planning and Development': ['planning']}
Wind Turbines,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/wind-turbines,https://open-data-perth-kinross.hub.arcgis.com/datasets/b24652d56a7b4cca860bda2d138f6b63_27.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,turbines;wind;wind farms,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Planning applications for wind turbines with relevant planning application information. PLEASE NOTE that the same site can have more than one planning application related to it.</span></p></div>,ckan API,,Planning and Development,{'Planning and Development': ['planning']}
Annual Business Statistics,Renfrewshire Council,https://www.arcgis.com/home/item.html?id=549c194eaec6427cb9b93808d7a2afda,,,2019-07-19T00:00:00.000Z,2023-04-18T00:00:00.000Z,16384,bytes,TABLE,12.0,renfrewshire;open data;business and economy,,Open Government Licence v3.0,"Scottish Annual Business Survey 2020 - filtered for Renfrewshire.Scottish Annual Business Statistics (SABS), which is largely sourced to the Annual Business Survey, provides data mainly on the Production (including Manufacturing), Construction and Service Sectors in Scotland. The main sectors not covered are the financial sector &amp; parts of agriculture and the public sector. Data are classified according to industry group and geographical area. All figures are at current prices.Variables include employment, employees, turnover, purchases of goods &amp; services, approximate gross value added (GVA), gross wages &amp; salaries, labour costs, total output and number of business units. GVA per head, gross wages &amp; salaries per head and labour costs per head are also available.",arcgis API,,Business and Economy,"{'Business and Economy': ['business', 'employment', 'financial', 'industry']}"
Mid year 2018 population estimate,Renfrewshire Council,https://www.arcgis.com/home/item.html?id=15c9fe9deaaf405ca361cd632cc7cfba,,,2019-07-19T00:00:00.000Z,2019-07-24T00:00:00.000Z,16384,bytes,TABLE,4.0,renfrewshire;open data;population and society,,Open Government Licence v3.0,"Mid-year population estimates: Scotland and Renfrewshire by single year of age and sex 1981 to 2018.Annual publication of mid-year population estimates by age and sex as at 30 June every year, where population for higher geographies is aggregated from the population estimates for 2011 Data Zones.Data zones are the small area geography used by the Scottish Government to allow statistics to be available across a number of policy areas. Data zones were initially set up to nest within council area boundaries and to have a population of between 500 and 1,000 household residents. As much as possible, data zones were set up to contain households with similar social characteristics and to take into consideration physical boundaries. More information on data zone geography can be found on the Scottish Government website. There are 6,976 data zones in Scotland.Following the 2011 Census the Scottish Government completed a consultation on the redrawing of data zone boundary and finalised the new data zones. 2011 Data Zones were published at the end of 2014.Intermediate zones are built up from data zones. Intermediate zones are the statistical small geographical areas designed to contain a population of between 2,500 and 6,000 household residents. There are 1,235 intermediate zones in Scotland. More information on intermediate geography can be found on the Scottish Government website.For more information on population statistics, please see the NRS website here: https://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/population/population-estimates/mid-year-population-estimatesSingle year of age population estimates are available on the NRS website here: https://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/population/population-estimates/2011-based-special-area-population-estimates/small-area-population-estimates",arcgis API,,Business and Economy;Council and Government;Elections / Politics;Planning and Development,"{'Business and Economy': ['population'], 'Council and Government': ['boundaries', 'census', 'council'], 'Elections / Politics': ['council area'], 'Planning and Development': ['boundaries', 'council area']}"
Fire - Type of Incident 2017/18,Renfrewshire Council,https://www.arcgis.com/home/item.html?id=5ccecdc001ad421ebac54c69b23bf914,,,2019-07-22T00:00:00.000Z,2019-07-23T00:00:00.000Z,16384,bytes,TABLE,38.0,open data;renfrewshire;community,,Open Government Licence v3.0,"This dataset provide the numbers and rates of fires in Renfrewshire down to dintermediate zone level. Data is provided for the total number of fires, including accidental and deliberate causes.Data is entered by the Scottish Fire and Rescue Service into the Incident Recording System. This dataset is an extract from this live management information system, and thus may differ slightly from other extracts taken on different dates such as the statistics published on the Scottish Fire and Rescue Service website.",arcgis API,,Public Safety,{'Public Safety': ['fire']}
ScotRail Station Facilities,Renfrewshire Council,https://www.arcgis.com/home/item.html?id=b0b58021aad34051a5f14ea4b68dfd34,,,2018-05-11T00:00:00.000Z,2018-05-11T00:00:00.000Z,32768,bytes,FEATURE LAYER,10.0,open data;renfrewshire;transportation,,Open Government Licence v3.0,Extract of data taken from the Disabled Person Protection Policy. Data details the access for wheelchairs or disabled people when using rails stations. ,arcgis API,,Transportation,"{'Transportation': ['scotrail', 'station']}"
St Mirren Fixtures 2022/23,Renfrewshire Council,https://www.arcgis.com/home/item.html?id=ed2e302a57a34868ad0bd311fd888d0f,,,2018-08-17T00:00:00.000Z,2023-04-24T00:00:00.000Z,57344,bytes,FEATURE LAYER,126.0,open data;renfrewshire;community,,Open Government Licence v3.0,A dataset showing the fixtures and results of football games played by St Mirren football teams. For further information please visit https://www.stmirren.com/news/matchday/first-team-fixtures,arcgis API,,Uncategorised,{}
